"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId"
"2025-03-26 01:30:20",1742952620140,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/favicon.ico","GET","",-1,"rmtsx-1742952619873-7e351f86c076","vercel-screenshot/1.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",-1,"iad1",-1,-1,"🔍 [vercel-adapter.js:1] Execution started
🚀 [vercel-adapter.js:2] Vercel adapter starting...
📁 [vercel-adapter.js:3] Current directory: /var/task
📦 [vercel-adapter.js:4] NODE_ENV: production
📦 [vercel-adapter.js:5] VERCEL_ENV: undefined
📦 [vercel-adapter.js:6] VERCEL_REGION: undefined
Failed to create debugging_logs directory: ReferenceError: Cannot access 'fs' before initialization
    at file:///var/task/vercel-adapter.js:15:3
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
🔎 [vercel-adapter.js:20] Loading filesystem module
ReferenceError: require is not defined in ES module scope, you can use import instead
This file is being treated as an ES module because it has a '.js' file extension and '/var/task/package.json' contains ""type"": ""module"". To treat it as a CommonJS script, rename it to use the '.cjs' file extension.
    at file:///var/task/vercel-adapter.js:107:12
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:19",1742952619910,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/favicon.ico","GET","",500,"rmtsx-1742952619873-7e351f86c076","vercel-screenshot/1.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",210,"iad1",75,1024,"","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:19",1742952619803,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/","GET","",-1,"bq4cj-1742952619535-22c78a06ceb4","vercel-screenshot/1.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",-1,"iad1",-1,-1,"🔍 [vercel-adapter.js:1] Execution started
🚀 [vercel-adapter.js:2] Vercel adapter starting...
📁 [vercel-adapter.js:3] Current directory: /var/task
📦 [vercel-adapter.js:4] NODE_ENV: production
📦 [vercel-adapter.js:5] VERCEL_ENV: undefined
📦 [vercel-adapter.js:6] VERCEL_REGION: undefined
Failed to create debugging_logs directory: ReferenceError: Cannot access 'fs' before initialization
    at file:///var/task/vercel-adapter.js:15:3
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
🔎 [vercel-adapter.js:20] Loading filesystem module
ReferenceError: require is not defined in ES module scope, you can use import instead
This file is being treated as an ES module because it has a '.js' file extension and '/var/task/package.json' contains ""type"": ""module"". To treat it as a CommonJS script, rename it to use the '.cjs' file extension.
    at file:///var/task/vercel-adapter.js:107:12
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:19",1742952619747,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/favicon.ico","GET","",-1,"6gc76-1742952619483-2efa837afc5d","vercel-screenshot/1.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",-1,"iad1",-1,-1,"🔍 [vercel-adapter.js:1] Execution started
🚀 [vercel-adapter.js:2] Vercel adapter starting...
📁 [vercel-adapter.js:3] Current directory: /var/task
📦 [vercel-adapter.js:4] NODE_ENV: production
📦 [vercel-adapter.js:5] VERCEL_ENV: undefined
📦 [vercel-adapter.js:6] VERCEL_REGION: undefined
Failed to create debugging_logs directory: ReferenceError: Cannot access 'fs' before initialization
    at file:///var/task/vercel-adapter.js:15:3
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
🔎 [vercel-adapter.js:20] Loading filesystem module
ReferenceError: require is not defined in ES module scope, you can use import instead
This file is being treated as an ES module because it has a '.js' file extension and '/var/task/package.json' contains ""type"": ""module"". To treat it as a CommonJS script, rename it to use the '.cjs' file extension.
    at file:///var/task/vercel-adapter.js:107:12
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:19",1742952619584,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/","GET","",500,"bq4cj-1742952619535-22c78a06ceb4","vercel-screenshot/1.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",199,"iad1",75,1024,"","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:19",1742952619520,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/favicon.ico","GET","",500,"6gc76-1742952619483-2efa837afc5d","vercel-screenshot/1.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",210,"iad1",75,1024,"","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:19",1742952619453,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/","GET","",-1,"95j5z-1742952618826-38553d71ca27","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",-1,"iad1",-1,-1,"🔍 [vercel-adapter.js:1] Execution started
🚀 [vercel-adapter.js:2] Vercel adapter starting...
📁 [vercel-adapter.js:3] Current directory: /var/task
📦 [vercel-adapter.js:4] NODE_ENV: production
📦 [vercel-adapter.js:5] VERCEL_ENV: undefined
📦 [vercel-adapter.js:6] VERCEL_REGION: undefined
Failed to create debugging_logs directory: ReferenceError: Cannot access 'fs' before initialization
    at file:///var/task/vercel-adapter.js:15:3
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
🔎 [vercel-adapter.js:20] Loading filesystem module
ReferenceError: require is not defined in ES module scope, you can use import instead
This file is being treated as an ES module because it has a '.js' file extension and '/var/task/package.json' contains ""type"": ""module"". To treat it as a CommonJS script, rename it to use the '.cjs' file extension.
    at file:///var/task/vercel-adapter.js:107:12
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.
🔍 [vercel-adapter.js:1] Execution started
🚀 [vercel-adapter.js:2] Vercel adapter starting...
📁 [vercel-adapter.js:3] Current directory: /var/task
📦 [vercel-adapter.js:4] NODE_ENV: production
📦 [vercel-adapter.js:5] VERCEL_ENV: undefined
📦 [vercel-adapter.js:6] VERCEL_REGION: undefined
Failed to create debugging_logs directory: ReferenceError: Cannot access 'fs' before initialization
    at file:///var/task/vercel-adapter.js:15:3
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
🔎 [vercel-adapter.js:20] Loading filesystem module
ReferenceError: require is not defined in ES module scope, you can use import instead
This file is being treated as an ES module because it has a '.js' file extension and '/var/task/package.json' contains ""type"": ""module"". To treat it as a CommonJS script, rename it to use the '.cjs' file extension.
    at file:///var/task/vercel-adapter.js:107:12
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:19",1742952619420,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/","GET","",-1,"plmrd-1742952619153-bb0cefb2f182","vercel-screenshot/1.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",-1,"iad1",-1,-1,"🔍 [vercel-adapter.js:1] Execution started
🚀 [vercel-adapter.js:2] Vercel adapter starting...
📁 [vercel-adapter.js:3] Current directory: /var/task
📦 [vercel-adapter.js:4] NODE_ENV: production
📦 [vercel-adapter.js:5] VERCEL_ENV: undefined
📦 [vercel-adapter.js:6] VERCEL_REGION: undefined
Failed to create debugging_logs directory: ReferenceError: Cannot access 'fs' before initialization
    at file:///var/task/vercel-adapter.js:15:3
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
🔎 [vercel-adapter.js:20] Loading filesystem module
ReferenceError: require is not defined in ES module scope, you can use import instead
This file is being treated as an ES module because it has a '.js' file extension and '/var/task/package.json' contains ""type"": ""module"". To treat it as a CommonJS script, rename it to use the '.cjs' file extension.
    at file:///var/task/vercel-adapter.js:107:12
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:19",1742952619400,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/","GET","",-1,"25vfs-1742952619138-ee7c40f902fe","vercel-screenshot/1.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",-1,"iad1",-1,-1,"🔍 [vercel-adapter.js:1] Execution started
🚀 [vercel-adapter.js:2] Vercel adapter starting...
📁 [vercel-adapter.js:3] Current directory: /var/task
📦 [vercel-adapter.js:4] NODE_ENV: production
📦 [vercel-adapter.js:5] VERCEL_ENV: undefined
📦 [vercel-adapter.js:6] VERCEL_REGION: undefined
Failed to create debugging_logs directory: ReferenceError: Cannot access 'fs' before initialization
    at file:///var/task/vercel-adapter.js:15:3
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
🔎 [vercel-adapter.js:20] Loading filesystem module
ReferenceError: require is not defined in ES module scope, you can use import instead
This file is being treated as an ES module because it has a '.js' file extension and '/var/task/package.json' contains ""type"": ""module"". To treat it as a CommonJS script, rename it to use the '.cjs' file extension.
    at file:///var/task/vercel-adapter.js:107:12
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:19",1742952619191,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/","GET","",500,"plmrd-1742952619153-bb0cefb2f182","vercel-screenshot/1.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",209,"iad1",75,1024,"","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:19",1742952619174,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/","GET","",500,"25vfs-1742952619138-ee7c40f902fe","vercel-screenshot/1.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",209,"iad1",75,1024,"","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:19",1742952619024,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/","GET","",-1,"6hk7d-1742952618738-5d8e5888f400","vercel-screenshot/1.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",-1,"iad1",-1,-1,"🔍 [vercel-adapter.js:1] Execution started
🚀 [vercel-adapter.js:2] Vercel adapter starting...
📁 [vercel-adapter.js:3] Current directory: /var/task
📦 [vercel-adapter.js:4] NODE_ENV: production
📦 [vercel-adapter.js:5] VERCEL_ENV: undefined
📦 [vercel-adapter.js:6] VERCEL_REGION: undefined
Failed to create debugging_logs directory: ReferenceError: Cannot access 'fs' before initialization
    at file:///var/task/vercel-adapter.js:15:3
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
🔎 [vercel-adapter.js:20] Loading filesystem module
ReferenceError: require is not defined in ES module scope, you can use import instead
This file is being treated as an ES module because it has a '.js' file extension and '/var/task/package.json' contains ""type"": ""module"". To treat it as a CommonJS script, rename it to use the '.cjs' file extension.
    at file:///var/task/vercel-adapter.js:107:12
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:19",1742952619007,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/","GET","",-1,"d8r84-1742952618752-59656247114d","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",-1,"iad1",-1,-1,"🔍 [vercel-adapter.js:1] Execution started
🚀 [vercel-adapter.js:2] Vercel adapter starting...
📁 [vercel-adapter.js:3] Current directory: /var/task
📦 [vercel-adapter.js:4] NODE_ENV: production
📦 [vercel-adapter.js:5] VERCEL_ENV: undefined
📦 [vercel-adapter.js:6] VERCEL_REGION: undefined
Failed to create debugging_logs directory: ReferenceError: Cannot access 'fs' before initialization
    at file:///var/task/vercel-adapter.js:15:3
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
🔎 [vercel-adapter.js:20] Loading filesystem module
ReferenceError: require is not defined in ES module scope, you can use import instead
This file is being treated as an ES module because it has a '.js' file extension and '/var/task/package.json' contains ""type"": ""module"". To treat it as a CommonJS script, rename it to use the '.cjs' file extension.
    at file:///var/task/vercel-adapter.js:107:12
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:18",1742952618864,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/","GET","",500,"95j5z-1742952618826-38553d71ca27","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",220,"iad1",75,1024,"","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:18",1742952618789,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/","GET","",500,"d8r84-1742952618752-59656247114d","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:134.0) Gecko/20100101 Firefox/134.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",202,"iad1",75,1024,"","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:18",1742952618773,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/","GET","",500,"6hk7d-1742952618738-5d8e5888f400","vercel-screenshot/1.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",235,"iad1",75,1024,"","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:17",1742952617068,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/","GET","",-1,"5r6zp-1742952616646-7201fbe0a87b","vercel-screenshot/1.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",-1,"iad1",-1,-1,"🔍 [vercel-adapter.js:1] Execution started
🚀 [vercel-adapter.js:2] Vercel adapter starting...
📁 [vercel-adapter.js:3] Current directory: /var/task
📦 [vercel-adapter.js:4] NODE_ENV: production
📦 [vercel-adapter.js:5] VERCEL_ENV: undefined
📦 [vercel-adapter.js:6] VERCEL_REGION: undefined
Failed to create debugging_logs directory: ReferenceError: Cannot access 'fs' before initialization
    at file:///var/task/vercel-adapter.js:15:3
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
🔎 [vercel-adapter.js:20] Loading filesystem module
ReferenceError: require is not defined in ES module scope, you can use import instead
This file is being treated as an ES module because it has a '.js' file extension and '/var/task/package.json' contains ""type"": ""module"". To treat it as a CommonJS script, rename it to use the '.cjs' file extension.
    at file:///var/task/vercel-adapter.js:107:12
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:16",1742952616811,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/","GET","",500,"5r6zp-1742952616646-7201fbe0a87b","vercel-screenshot/1.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",236,"iad1",75,1024,"","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:16",1742952616618,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/","GET","",-1,"ndzlw-1742952616242-71418fc9ebae","vercel-screenshot/1.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",-1,"iad1",-1,-1,"🔍 [vercel-adapter.js:1] Execution started
🚀 [vercel-adapter.js:2] Vercel adapter starting...
📁 [vercel-adapter.js:3] Current directory: /var/task
📦 [vercel-adapter.js:4] NODE_ENV: production
📦 [vercel-adapter.js:5] VERCEL_ENV: undefined
📦 [vercel-adapter.js:6] VERCEL_REGION: undefined
Failed to create debugging_logs directory: ReferenceError: Cannot access 'fs' before initialization
    at file:///var/task/vercel-adapter.js:15:3
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
🔎 [vercel-adapter.js:20] Loading filesystem module
ReferenceError: require is not defined in ES module scope, you can use import instead
This file is being treated as an ES module because it has a '.js' file extension and '/var/task/package.json' contains ""type"": ""module"". To treat it as a CommonJS script, rename it to use the '.cjs' file extension.
    at file:///var/task/vercel-adapter.js:107:12
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:16",1742952616390,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/","GET","",500,"ndzlw-1742952616242-71418fc9ebae","vercel-screenshot/1.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",211,"iad1",75,1024,"","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
"2025-03-26 01:30:15",1742952615576,"sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app/","GET","",-1,"7ggff-1742952614720-5be67ac7fc0d","vercel-screenshot/1.0","error","production","","MISS","lambda","/vercel-adapter.js","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","sell-my-seats-oyvuc4i2r-rsgenacks-projects.vercel.app","dpl_8nP7cC3ga9E8btqwL8HiCZfDZJsD",-1,"iad1",-1,-1,"🔍 [vercel-adapter.js:1] Execution started
🚀 [vercel-adapter.js:2] Vercel adapter starting...
📁 [vercel-adapter.js:3] Current directory: /var/task
📦 [vercel-adapter.js:4] NODE_ENV: production
📦 [vercel-adapter.js:5] VERCEL_ENV: undefined
📦 [vercel-adapter.js:6] VERCEL_REGION: undefined
Failed to create debugging_logs directory: ReferenceError: Cannot access 'fs' before initialization
    at file:///var/task/vercel-adapter.js:15:3
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
🔎 [vercel-adapter.js:20] Loading filesystem module
ReferenceError: require is not defined in ES module scope, you can use import instead
This file is being treated as an ES module because it has a '.js' file extension and '/var/task/package.json' contains ""type"": ""module"". To treat it as a CommonJS script, rename it to use the '.cjs' file extension.
    at file:///var/task/vercel-adapter.js:107:12
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.
🔍 [vercel-adapter.js:1] Execution started
🚀 [vercel-adapter.js:2] Vercel adapter starting...
📁 [vercel-adapter.js:3] Current directory: /var/task
📦 [vercel-adapter.js:4] NODE_ENV: production
📦 [vercel-adapter.js:5] VERCEL_ENV: undefined
📦 [vercel-adapter.js:6] VERCEL_REGION: undefined
Failed to create debugging_logs directory: ReferenceError: Cannot access 'fs' before initialization
    at file:///var/task/vercel-adapter.js:15:3
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
🔎 [vercel-adapter.js:20] Loading filesystem module
ReferenceError: require is not defined in ES module scope, you can use import instead
This file is being treated as an ES module because it has a '.js' file extension and '/var/task/package.json' contains ""type"": ""module"". To treat it as a CommonJS script, rename it to use the '.cjs' file extension.
    at file:///var/task/vercel-adapter.js:107:12
    at ModuleJob.run (node:internal/modules/esm/module_job:271:25)
    at async onImport.tracePromise.__proto__ (node:internal/modules/esm/loader:578:26)
    at async d (/opt/rust/nodejs.js:16:18048)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_m5DxOCoSkMcwdJsG7CfFOpvMTqpR"
